url,page_class,primary_keyword,evidence,measured_keyword,monthly_volume,volume_source,h1,title
"https://takemocktest.com/in/blog/practice-by-topic-instead-of-by-exam","blog post","should i practise by topic or by exam","Declared per post in blog.ts","","","","Practice by Topic Instead of by Exam","Practice by Topic Instead of by Exam | TakeMockTest"
"https://takemocktest.com/in/blog/reasoning-has-23-names-on-indian-exam-papers","blog post","reasoning section names in indian exams","Declared per post in blog.ts","","","","Reasoning Has 23 Names on Indian Exam Papers","Reasoning Has 23 Names on Indian Exam Papers | TakeMockTest"
"https://takemocktest.com/in/exams/government-jobs","exam category","government jobs exams","Reasoned, not yet SERP-checked","","","","Government Jobs Exams","Government Jobs Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/engineering","exam category","engineering & technology exams","Reasoned, not yet SERP-checked","","","","Engineering & Technology Exams","Engineering & Technology Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/medical","exam category","medical & healthcare exams","Reasoned, not yet SERP-checked","","","","Medical & Healthcare Exams","Medical & Healthcare Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/study-abroad","exam category","study abroad exams","Reasoned, not yet SERP-checked","","","","Study Abroad Exams","Study Abroad Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/management","exam category","management & business exams","Reasoned, not yet SERP-checked","","","","Management & Business Exams","Management & Business Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/university-science","exam category","university & science exams","Reasoned, not yet SERP-checked","","","","University & Science Exams","University & Science Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/defence","exam category","defence & uniformed services exams","Reasoned, not yet SERP-checked","","","","Defence & Uniformed Services Exams","Defence & Uniformed Services Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/law","exam category","law & judiciary exams","Reasoned, not yet SERP-checked","","","","Law & Judiciary Exams","Law & Judiciary Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/teaching-research","exam category","teaching & research exams","Reasoned, not yet SERP-checked","","","","Teaching & Research Exams","Teaching & Research Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/commerce-professional","exam category","commerce & professional exams","Reasoned, not yet SERP-checked","","","","Commerce & Professional Exams","Commerce & Professional Exams in India: Mock Test Directory"
"https://takemocktest.com/in/exams/design-hospitality","exam category","design, fashion & hospitality exams","Reasoned, not yet SERP-checked","","","","Design, Fashion & Hospitality Exams","Design, Fashion & Hospitality Exams in India: Mock Test Directory"
"https://takemocktest.com/in/ssc-cgl","exam hub","ssc cgl","Reasoned, not yet SERP-checked","","","","SSC CGL","SSC CGL: Free Mock Tests & Exam Pattern | TakeMockTest"
"https://takemocktest.com/in/ssc-cgl/mock-test","mock-test","ssc cgl mock test 2026","Reasoned, not yet SERP-checked","ssc cgl mock test","22200","Semrush 2026-02 India, supplied by site owner, not verified here","SSC CGL Mock Test 2026","SSC CGL Mock Test 2026, Practice Free Test Series"
"https://takemocktest.com/in/ssc-cgl/similar-tests","similar-tests","similar tests to ssc cgl","Reasoned, not yet SERP-checked","","","","Similar Tests to SSC CGL","Similar Tests to SSC CGL, Extra Reasoning Practice"
"https://takemocktest.com/in/ssc-cgl/dest-practice","dest-practice","ssc cgl dest practice test","Reasoned, not yet SERP-checked","","","","SSC CGL DEST Practice Test","SSC CGL DEST Practice Test: 15 Minute Typing Test"
"https://takemocktest.com/in/ssc-cgl/exam-pattern","exam-pattern","ssc cgl exam pattern","Reasoned, not yet SERP-checked","","","","SSC CGL Exam Pattern","SSC CGL Exam Pattern 2026: Marks & Duration | TakeMockTest"
"https://takemocktest.com/in/ssc-cgl/syllabus","syllabus","ssc cgl tier 1 syllabus","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 Syllabus 2026","SSC CGL Tier 1 Syllabus 2026: Section-wise Topics"
"https://takemocktest.com/in/ssc-cgl/eligibility","eligibility","ssc cgl eligibility","Reasoned, not yet SERP-checked","","","","SSC CGL Eligibility 2026","SSC CGL Eligibility 2026: Age Limit & Qualification"
"https://takemocktest.com/in/ssc-cgl/selection-process","selection-process","ssc cgl selection process","Reasoned, not yet SERP-checked","","","","SSC CGL Selection Process 2026","SSC CGL Selection Process 2026: Tier 1 to Final Merit"
"https://takemocktest.com/in/ssc-cgl/salary","salary","ssc cgl salary","Reasoned, not yet SERP-checked","","","","SSC CGL Salary 2026","SSC CGL Salary 2026: Post-wise Pay Levels & Basic Pay"
"https://takemocktest.com/in/ssc-cgl/previous-year-papers","previous-year-papers","ssc cgl previous year question papers","Reasoned, not yet SERP-checked","","","","SSC CGL Previous Year Paper Sources","SSC CGL Previous Year Paper Sources: Official SSC Records"
"https://takemocktest.com/in/ssc-cgl/cutoff","cutoff","ssc cgl tier 1 cutoff 2025","Reasoned, not yet SERP-checked","","","","SSC CGL Tier 1 Cutoff 2025","SSC CGL Tier 1 Cutoff 2025: Official Category-wise Marks"
"https://takemocktest.com/in/ssc-cgl/result","result","ssc cgl result 2025","Reasoned, not yet SERP-checked","","","","SSC CGL Result 2025","SSC CGL Result 2025: Final Result and Official Timeline"
"https://takemocktest.com/in/ssc-cgl/answer-key","answer-key","ssc cgl answer key 2025","Reasoned, not yet SERP-checked","","","","SSC CGL Answer Key 2025","SSC CGL Answer Key 2025: Tier 2 Final Key Status"
"https://takemocktest.com/in/ssc-cgl/admit-card","admit-card","ssc cgl admit card 2026","Reasoned, not yet SERP-checked","","","","SSC CGL Admit Card 2026","SSC CGL Admit Card 2026: Release Schedule and Documents"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-full-mock-1","full mock test","ssc cgl tier 1 full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","SSC CGL Tier 1 Full Mock Test 1","SSC CGL Tier 1 Full Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-full-mock-2","full mock test","ssc cgl tier 1 full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","SSC CGL Tier 1 Full Mock Test 2","SSC CGL Tier 1 Full Mock Test 2 (2026): Free Online Test"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-full-mock-3","full mock test","ssc cgl tier 1 full mock test 3","Class GSC-observed, this URL not yet in GSC","","","","SSC CGL Tier 1 Full Mock Test 3","SSC CGL Tier 1 Full Mock Test 3 (2026): Free Online Test"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-general-intelligence-reasoning-sectional-1","sectional test","ssc cgl tier 1 general intelligence & reasoning mock test 1","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 General Intelligence & Reasoning Mock Test 1","SSC CGL Tier 1 General Intelligence & Reasoning Mock Test 1"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-general-awareness-sectional-1","sectional test","ssc cgl tier 1 general awareness mock test 1","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 General Awareness Mock Test 1","SSC CGL Tier 1 General Awareness Mock Test 1: Free Practice"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-quantitative-aptitude-sectional-1","sectional test","ssc cgl tier 1 quantitative aptitude mock test 1","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 Quantitative Aptitude Mock Test 1","SSC CGL Tier 1 Quantitative Aptitude Mock Test 1"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-english-comprehension-sectional-1","sectional test","ssc cgl tier 1 english comprehension mock test 1","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 English Comprehension Mock Test 1","SSC CGL Tier 1 English Comprehension Mock Test 1"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-general-intelligence-reasoning-sectional-2","sectional test","ssc cgl tier 1 general intelligence & reasoning mock test 2","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 General Intelligence & Reasoning Mock Test 2","SSC CGL Tier 1 General Intelligence & Reasoning Mock Test 2"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-general-awareness-sectional-2","sectional test","ssc cgl tier 1 general awareness mock test 2","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 General Awareness Mock Test 2","SSC CGL Tier 1 General Awareness Mock Test 2: Free Practice"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-quantitative-aptitude-sectional-2","sectional test","ssc cgl tier 1 quantitative aptitude mock test 2","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 Quantitative Aptitude Mock Test 2","SSC CGL Tier 1 Quantitative Aptitude Mock Test 2"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-english-comprehension-sectional-2","sectional test","ssc cgl tier 1 english comprehension mock test 2","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 English Comprehension Mock Test 2","SSC CGL Tier 1 English Comprehension Mock Test 2"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-general-intelligence-reasoning-sectional-3","sectional test","ssc cgl tier 1 general intelligence & reasoning mock test 3","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 General Intelligence & Reasoning Mock Test 3","SSC CGL Tier 1 General Intelligence & Reasoning Mock Test 3"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-general-awareness-sectional-3","sectional test","ssc cgl tier 1 general awareness mock test 3","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 General Awareness Mock Test 3","SSC CGL Tier 1 General Awareness Mock Test 3: Free Practice"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-quantitative-aptitude-sectional-3","sectional test","ssc cgl tier 1 quantitative aptitude mock test 3","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 Quantitative Aptitude Mock Test 3","SSC CGL Tier 1 Quantitative Aptitude Mock Test 3"
"https://takemocktest.com/in/ssc-cgl/test/tier-1-english-comprehension-sectional-3","sectional test","ssc cgl tier 1 english comprehension mock test 3","SERP-verified 2026-09-09","","","","SSC CGL Tier 1 English Comprehension Mock Test 3","SSC CGL Tier 1 English Comprehension Mock Test 3"
"https://takemocktest.com/in/ssc-cgl/test/tier-2-paper-1-objective-full-mock-1","full mock test","ssc cgl tier 2 paper i full mock test 1","Class GSC-observed, this URL not yet in GSC","","","","SSC CGL Tier 2 Paper I Full Mock Test 1","SSC CGL Tier 2 Paper I Mock Test 1 (2026): Free Online Test"
"https://takemocktest.com/in/ssc-cgl/test/tier-2-paper-1-objective-full-mock-2","full mock test","ssc cgl tier 2 paper i full mock test 2","Class GSC-observed, this URL not yet in GSC","","","","SSC CGL Tier 2 Paper I Full Mock Test 2","SSC CGL Tier 2 Paper I Mock Test 2 (2026): Free Online Test"
"https://takemocktest.com/in/ssc-cgl/test/tier-2-paper-1-objective-full-mock-3","full mock test","ssc cgl tier 2 paper i full mock test 3","Class GSC-observed, this URL not yet in GSC","","","","SSC CGL Tier 2 Paper I Full Mock Test 3","SSC CGL Tier 2 Paper I Mock Test 3 (2026): Free Online Test"
"https://takemocktest.com/in/ssc-cgl/test/tier-2-mathematical-abilities-sectional-1","sectional test","ssc cgl tier 2 mathematical abilities mock test 1","SERP-verified 2026-09-09","","","","SSC CGL Tier 2 Mathematical Abilities Mock Test 1","SSC CGL Tier 2 Mathematical Abilities Mock Test 1"
"https://takemocktest.com/in/ssc-cgl/test/tier-2-mathematical-abilities-sectional-2","sectional test","ssc cgl tier 2 mathematical abilities mock test 2","SERP-verified 2026-09-09","","","","SSC CGL Tier 2 Mathematical Abilities Mock Test 2","SSC CGL Tier 2 Mathematical Abilities Mock Test 2"
